gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,total_fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,wind_speed,wind_direction,wind_sum_x,wind_sum_y,x_norm,step_norm,col_prob,cum_col_prob,suspended_mass
4,74,25446.3171072244,0.0000000000,0.0000000000,34.3357306611,4419.4119191012,1723.5575718487,491.3497792141,23.6803832144,0.8910411466,38241.9637808717,23144.6898083833,0.7500000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,75,25777.4146686541,0.0000000000,0.0000000000,33.8766935396,4453.2886126408,1741.9178029140,504.5397910650,23.9885031322,0.9026350267,38745.4367135157,23782.5902149559,0.7600000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,76,26108.5122300837,0.0000000000,0.0000000000,33.4237933220,4486.7124059628,1760.2297795706,517.9045050597,24.2966230500,0.9142289069,39241.1348305044,24425.8366086948,0.7700000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,77,26439.6097915134,0.0000000000,0.0000000000,32.9769479635,4519.6893539263,1778.4942529019,531.4439211980,24.6047429678,0.9258227870,39728.9236713412,25074.2305392405,0.7800000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,78,26770.7073529430,0.0000000000,0.0000000000,32.5360765163,4552.2254304426,1796.7119528323,545.1580394801,24.9128628857,0.9374166672,40208.6756715743,25727.5731574366,0.7900000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,79,27101.8049143727,0.0000000000,0.0000000000,32.1010991146,4584.3265295572,1814.8835889833,559.0468599059,25.2209828035,0.9490105473,40680.2700542930,26385.6653523361,0.8000000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,80,27432.9024758023,0.0000000000,0.0000000000,31.6719369605,4615.9984665177,1833.0098514849,573.1103824754,25.5291027213,0.9606044275,41143.5927211849,27048.3078841846,0.8100000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,81,27764.0000372320,0.0000000000,0.0000000000,31.2485123094,4647.2469788271,1851.0914117442,587.3486071886,25.8372226391,0.9721983076,41598.5361432221,27715.3015134353,0.8200000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,82,28095.0975986617,0.0000000000,0.0000000000,30.8307484563,4678.0777272834,1869.1289231759,601.7615340456,26.1453425569,0.9837921878,42044.9992510410,28386.4471258570,0.8300000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,83,28426.1951600913,0.0000000000,0.0000000000,30.4185697214,4708.4962970049,1887.1230218948,616.3491630462,26.4534624748,0.9953860679,42482.8873250790,29061.5458537914,0.8400000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,84,28757.2927215210,0.0000000000,0.0000000000,30.0119014370,4738.5081984418,1905.0743273741,631.1114941906,26.7615823926,1.0069799481,42912.1118855302,29740.3991936171,0.8500000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,85,29088.3902829506,0.0000000000,0.0000000000,29.6106699332,4768.1188683750,1922.9834430715,646.0485274787,27.0697023104,1.0185738282,43332.5905821794,30422.8091194809,0.8600000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,86,29419.4878443803,0.0000000000,0.0000000000,29.2148025254,4797.3336709005,1940.8509570242,661.1602629106,27.3778222282,1.0301677084,43744.2470841727,31108.5781933507,0.8700000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,87,29750.5854058100,0.0000000000,0.0000000000,28.8242275006,4826.1578984010,1958.6774424158,676.4467004861,27.6859421461,1.0417615885,44147.0109697814,31797.5096714513,0.8800000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,88,30081.6829672396,0.0000000000,0.0000000000,28.4388741044,4854.5967725054,1976.4634581154,691.9078402054,27.9940620639,1.0533554687,44540.8176162130,32489.4076071381,0.8900000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,89,30412.7805286693,0.0000000000,0.0000000000,28.0586725285,4882.6554450339,1994.2095491922,707.5436820684,28.3021819817,1.0649493488,44925.6080895227,33184.0769502680,0.9000000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,90,30743.8780900989,0.0000000000,0.0000000000,27.6835538978,4910.3389989317,2011.9162474055,723.3542260751,28.6103018995,1.0765432290,45301.3290346776,33881.3236431247,0.9100000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,91,31074.9756515286,0.0000000000,0.0000000000,27.3134502580,4937.6524491897,2029.5840716721,739.3394722255,28.9184218174,1.0881371091,45667.9325658206,34580.9547129544,0.9200000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,92,31406.0732129582,0.0000000000,0.0000000000,26.9482945632,4964.6007437529,2047.2135285129,755.4994205197,29.2265417352,1.0997309893,46025.3761567858,35282.7783611711,0.9300000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,93,31737.1707743879,0.0000000000,0.0000000000,26.5880206641,4991.1887644170,2064.8051124786,771.8340709575,29.5346616530,1.1113248694,46373.6225319088,35986.6040492868,0.9400000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,94,32068.2683358176,0.0000000000,0.0000000000,26.2325632954,5017.4213277125,2082.3593065570,788.3434235391,29.8427815708,1.1229187496,46712.6395571783,36692.2425816234,0.9500000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,95,32399.3658972472,0.0000000000,0.0000000000,25.8818580647,5043.3031857772,2099.8765825621,805.0274782645,30.1509014887,1.1345126297,47042.4001317721,37399.5061848642,0.9600000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,96,32730.4634586769,0.0000000000,0.0000000000,25.5358414402,5068.8390272174,2117.3574015063,821.8862351335,30.4590214065,1.1461065099,47362.8820800204,38108.2085844991,0.9700000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,97,33061.5610201065,0.0000000000,0.0000000000,25.1944507395,5094.0334779568,2134.8022139560,838.9196941462,30.7671413243,1.1577003900,47674.0680438347,38818.1650782210,0.9800000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,98,33392.6585815362,0.0000000000,0.0000000000,24.8576241183,5118.8911020751,2152.2114603730,856.1278553027,31.0752612421,1.1692942702,47975.9453756442,39529.1926063282,0.9900000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
4,99,33723.7561429659,0.0000000000,0.0000000000,24.5253005591,5143.4164026342,2169.5855714401,873.5107186029,31.3833811600,1.1808881503,48268.5060318749,40241.1098191883,1.0000000000,0.0100000000,1.0000000000,100.0000000000,65758880512.4301986694
5,0,945.0975614297,0.0001837168,1731.9444444444,288.7853328417,288.7853328417,54.4975255890,0.0873510719,0.8795092954,0.0330940156,253.8503109563,8.4039944266,0.0100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,1,1276.1951228593,0.0000000000,0.0000000000,284.9245386964,573.7098715382,94.8857031995,0.3494042874,1.1876292132,0.0446878957,591.8971944164,23.5206623481,0.0200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,2,1607.2926842890,0.0000000000,0.0000000000,281.1153598159,854.8252313540,131.2422864101,0.7861596467,1.4957491311,0.0562817759,1011.7094641664,47.1734221626,0.0300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,3,1938.3902457186,0.0000000000,0.0000000000,277.3571061516,1132.1823375057,165.2056047381,1.3976171498,1.8038690489,0.0678756560,1510.8733019858,81.1066223997,0.0400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,4,2269.4878071483,0.0000000000,0.0000000000,273.6490968803,1405.8314343860,197.4934913383,2.1837767965,2.1119889667,0.0794695362,2086.9931601536,126.9872258959,0.0500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,5,2600.5853685780,0.0000000000,0.0000000000,269.9906602806,1675.8220946666,228.5060927252,3.1446385870,2.4201088845,0.0910634163,2737.6926246148,186.4064786266,0.0600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,6,2931.6829300076,0.0000000000,0.0000000000,266.3811336116,1942.2032282782,258.4968266470,4.2802025212,2.7282288023,0.1026572965,3460.6152396527,260.8815629024,0.0700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,7,3262.7804914373,0.0000000000,0.0000000000,262.8198629925,2205.0230912707,287.6396645289,5.5904685991,3.0363487202,0.1142511766,4253.4252949034,351.8572346496,0.0800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,8,3593.8780528669,0.0000000000,0.0000000000,259.3062032843,2464.3292945551,316.0609138856,7.0754368207,3.3444686380,0.1258450568,5113.8085755395,460.7074445144,0.0900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,9,3924.9756142966,0.0000000000,0.0000000000,255.8395179730,2720.1688125281,343.8561402637,8.7351071860,3.6525885558,0.1374389369,6039.4730764406,588.7369425420,0.1000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,10,4256.0731757262,0.0000000000,0.0000000000,252.4191790541,2972.5879915822,371.0999809900,10.5694796951,3.9607084736,0.1490328171,7028.1496811573,737.1828661986,0.1100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,11,4587.1707371559,0.0000000000,0.0000000000,249.0445669189,3221.6325585011,397.8522154771,12.5785543479,4.2688283915,0.1606266972,8077.5928064695,907.2163115190,0.1200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,12,4918.2682985856,0.0000000000,0.0000000000,245.7150702425,3467.3476287436,424.1617144710,14.7623311444,4.5769483093,0.1722205774,9185.5810133247,1099.9438871746,0.1300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,13,5249.3658600152,0.0000000000,0.0000000000,242.4300858727,3709.7777146163,450.0691160956,17.1208100846,4.8850682271,0.1838144575,10349.9175849385,1316.4092512723,0.1400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,14,5580.4634214449,0.0000000000,0.0000000000,239.1890187209,3948.9667333372,475.6087010231,19.6539911686,5.1931881449,0.1954083377,11568.4310728245,1557.5946307087,0.1500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,15,5911.5609828745,0.0000000000,0.0000000000,235.9912816543,4184.9580149915,500.8097439639,22.3618743962,5.5013080628,0.2070022178,12838.9758115141,1824.4223229140,0.1600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,16,6242.6585443042,0.0000000000,0.0000000000,232.8362953896,4417.7943103812,525.6975113533,25.2444597676,5.8094279806,0.2185960980,14159.4324027171,2117.7561798367,0.1700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,17,6573.7561057339,0.0000000000,0.0000000000,229.7234883879,4647.5177987691,550.2940132379,28.3017472827,6.1175478984,0.2301899781,15527.7081696620,2438.4030740294,0.1800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,18,6904.8536671635,0.0000000000,0.0000000000,226.6522967513,4874.1700955204,574.6185802153,31.5337369416,6.4256678162,0.2417838583,16941.7375823475,2787.1143467113,0.1900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,19,7235.9512285932,0.0000000000,0.0000000000,223.6221641205,5097.7922596409,598.6883131988,34.9404287441,6.7337877341,0.2533777384,18399.4826544258,3164.5872376906,0.2000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,20,7567.0487900228,0.0000000000,0.0000000000,220.6325415746,5318.4248012155,622.5184389980,38.5218226904,7.0419076519,0.2649716186,19898.9333124287,3571.4662970468,0.2100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,21,7898.1463514525,0.0000000000,0.0000000000,217.6828875308,5536.1076887463,646.1225949800,42.2779187804,7.3500275697,0.2765654987,21438.1077380376,4008.3447784788,0.2200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,22,8229.2439128821,0.0000000000,0.0000000000,214.7726676473,5750.8803563936,669.5130595375,46.2087170141,7.6581474875,0.2881593789,23015.0526840891,4475.7660142402,0.2300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,23,8560.3414743118,0.0000000000,0.0000000000,211.9013547254,5962.7817111190,692.7009405844,50.3142173915,7.9662674053,0.2997532590,24627.8437649982,4974.2247715898,0.2400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,24,8891.4390357415,0.0000000000,0.0000000000,209.0684286150,6171.8501397340,715.6963311535,54.5944199127,8.2743873232,0.3113471391,26274.5857222701,5504.1685906995,0.2500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,25,9222.5365971711,0.0000000000,0.0000000000,206.2733761197,6378.1235158536,738.5084389228,59.0493245776,8.5825072410,0.3229410193,27953.4126657644,6065.9991039681,0.2600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,26,9553.6341586008,0.0000000000,0.0000000000,203.5156909041,6581.6392067577,761.1456948716,63.6789313862,8.8906271588,0.3345348994,29662.4882913625,6660.0733367024,0.2700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,27,9884.7317200304,0.0000000000,0.0000000000,200.7948734020,6782.4340801597,783.6158450784,68.4832403385,9.1987470766,0.3461287796,31400.0060756827,7286.7049891342,0.2800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,28,10215.8292814601,0.0000000000,0.0000000000,198.1104307261,6980.5445108858,805.9260287825,73.4622514345,9.5068669945,0.3577226597,33164.1894484742,7946.1656997525,0.2900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,29,10546.9268428898,0.0000000000,0.0000000000,195.4618765785,7176.0063874643,828.0828451685,78.6159646743,9.8149869123,0.3693165399,34953.2919433160,8638.6862899382,0.3000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,30,10878.0244043194,0.0000000000,0.0000000000,190.4459349621,7366.4523224264,850.0924108227,83.9443800577,10.1231068301,0.3809104200,36743.0169324110,9355.4152470570,0.3100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,31,11209.1219657491,0.0000000000,0.0000000000,190.4459349621,7556.8982573885,871.9604094239,89.4474975849,10.4312267479,0.3925043002,38578.5299493330,10115.2908009525,0.3200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,32,11540.2195271787,0.0000000000,0.0000000000,190.4459349621,7747.3441923506,893.6921349273,95.1253172559,10.7393466658,0.4040981803,40459.0638244435,10919.4679728576,0.3300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,33,11871.3170886084,0.0000000000,0.0000000000,190.4459349621,7937.7901273127,915.2925292639,100.9778390705,11.0474665836,0.4156920605,42383.8307964851,11769.0897107857,0.3400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,34,12202.4146500381,0.0000000000,0.0000000000,190.4459349621,8128.2360622747,936.7662153947,107.0050630289,11.3555865014,0.4272859406,44352.0226903810,12665.2865677393,0.3500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,35,12533.5122114677,0.0000000000,0.0000000000,190.4459349621,8318.6819972368,958.1175264055,113.2069891309,11.6637064192,0.4388798208,46362.8110997232,13609.1763824285,0.3600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,36,12864.6097728974,0.0000000000,0.0000000000,190.4459349621,8509.1279321989,979.3505312156,119.5836173767,11.9718263371,0.4504737009,48415.3475739139,14601.8639625670,0.3700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,37,13195.7073343270,0.0000000000,0.0000000000,190.4459349621,8699.5738671610,1000.4690573737,126.1349477663,12.2799462549,0.4620675811,50508.7638099271,15644.4407708089,0.3800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,38,13526.8048957567,0.0000000000,0.0000000000,190.4459349621,8890.0198021231,1021.4767113400,132.8609802995,12.5880661727,0.4736614612,52642.1718486525,16737.9846133922,0.3900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,39,13857.9024571863,0.0000000000,0.0000000000,190.4459349621,9080.4657370851,1042.3768965881,139.7617149765,12.8961860905,0.4852553414,54814.6642757843,17883.5593315512,0.4000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,40,14189.0000186160,0.0000000000,0.0000000000,190.4459349621,9270.9116720472,1063.1728298099,146.8371517972,13.2043060084,0.4968492215,57025.3144272185,19082.2144957632,0.4100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,41,14520.0975800457,0.0000000000,0.0000000000,190.4459349621,9461.3576070093,1083.8675554638,154.0872907616,13.5124259262,0.5084431017,59273.1765989188,20334.9851028909,0.4200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,42,14851.1951414753,0.0000000000,0.0000000000,190.4459349621,9651.8035419714,1104.4639588714,161.5121318697,13.8205458440,0.5200369818,61557.2862612116,21642.8912762841,0.4300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,43,15182.2927029050,0.0000000000,0.0000000000,190.4459349621,9842.2494769335,1124.9647780364,169.1116751215,14.1286657618,0.5316308620,63876.6602774690,23006.9379689020,0.4400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,44,15513.3902643346,0.0000000000,0.0000000000,190.4459349621,10032.6954118956,1145.3726143382,176.8859205171,14.4367856796,0.5432247421,66230.2971271404,24428.1146695173,0.4500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,45,15844.4878257643,0.0000000000,0.0000000000,190.4459349621,10223.1413468576,1165.6899422290,184.8348680564,14.7449055975,0.5548186223,68617.1771330877,25907.3951120639,0.4600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,46,16175.5853871940,0.0000000000,0.0000000000,190.4459349621,10413.5872818197,1185.9191180468,192.9585177394,15.0530255153,0.5664125024,71036.2626931837,27445.7369881871,0.4700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,47,16506.6829486236,0.0000000000,0.0000000000,190.4459349621,10604.0332167818,1206.0623880430,201.2568695661,15.3611454331,0.5780063826,73486.4985161279,29044.0816630572,0.4800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,48,16837.7805100533,0.0000000000,0.0000000000,190.4459349621,10794.4791517439,1226.1218957077,209.7299235366,15.6692653509,0.5896002627,75966.8118614363,30703.3538945050,0.4900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,49,17168.8780714829,0.0000000000,0.0000000000,190.4459349621,10984.9250867060,1246.0996884693,218.3776796507,15.9773852688,0.6011941429,78476.1127835589,32424.4615555375,0.5000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,50,17499.9756329126,0.0000000000,0.0000000000,190.4459349621,11175.3710216680,1265.9977238316,227.2001379086,16.2855051866,0.6127880230,81013.2943800799,34208.2953602921,0.5100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,51,17831.0731943422,0.0000000000,0.0000000000,190.4459349621,11365.8169566301,1285.8178750063,236.1972983102,16.5936251044,0.6243819032,83577.2330439515,36055.7285934869,0.5200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,52,18162.1707557719,0.0000000000,0.0000000000,190.4459349621,11556.2628915922,1305.5619360918,245.3691608556,16.9017450222,0.6359757833,86166.7887197158,37967.6168434225,0.5300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,53,18493.2683172016,0.0000000000,0.0000000000,190.4459349621,11746.7088265543,1325.2316268418,254.7157255446,17.2098649401,0.6475696635,88780.8051636642,39944.7977385927,0.5400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,54,18824.3658786312,0.0000000000,0.0000000000,190.4459349621,11937.1547615164,1344.8285970636,264.2369923774,17.5179848579,0.6591635436,91418.1102078871,41988.0906879585,0.5500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,55,19155.4634400609,0.0000000000,0.0000000000,190.4459349621,12127.6006964784,1364.3544306815,273.9329613539,17.8261047757,0.6707574238,94077.5160281613,44098.2966249406,0.5600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,56,19486.5610014905,0.0000000000,0.0000000000,190.4459349621,12318.0466314405,1383.8106494954,283.8036324741,18.1342246935,0.6823513039,96757.8194156263,46276.1977551840,0.5700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,57,19817.6585629202,0.0000000000,0.0000000000,190.4459349621,12508.4925664026,1403.1987166632,293.8490057380,18.4423446114,0.6939451841,99457.8020521971,48522.5573081485,0.5800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,58,20148.7561243499,0.0000000000,0.0000000000,190.4459349621,12698.9385013647,1422.5200399311,304.0690811457,18.7504645292,0.7055390642,102176.2307896612,50838.1192925777,0.5900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,59,20479.8536857795,0.0000000000,0.0000000000,190.4459349621,12889.3844363268,1441.7759746345,314.4638586971,19.0585844470,0.7171329444,104911.8579324069,53223.6082558976,0.6000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,60,20810.9512472092,0.0000000000,0.0000000000,190.4459349621,13079.8303712888,1460.9678264893,325.0333383921,19.3667043648,0.7287268245,107663.4215237290,55679.7290475974,0.6100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,61,21142.0488086388,0.0000000000,0.0000000000,190.4459349621,13270.2763062509,1480.0968541909,335.7775202310,19.6748242827,0.7403207047,110429.6456356581,58207.1665866420,0.6200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,62,21473.1463700685,0.0000000000,0.0000000000,190.4459349621,13460.7222412130,1499.1642718373,346.6964042135,19.9829442005,0.7519145848,113209.2406622569,60806.5856329665,0.6300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,63,21804.2439314981,0.0000000000,0.0000000000,190.4459349621,13651.1681761751,1518.1712511918,357.7899903398,20.2910641183,0.7635084650,116000.9036163301,63478.6305631013,0.6400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,64,22135.3414929278,0.0000000000,0.0000000000,190.4459349621,13841.6141111372,1537.1189237962,369.0582786097,20.5991840361,0.7751023451,118803.3184294889,66223.9251499766,0.6500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,65,22466.4390543575,0.0000000000,0.0000000000,190.4459349621,14032.0600460993,1556.0083829485,380.5012690234,20.9073039539,0.7866962252,121615.1562555144,69043.0723469535,0.6600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,66,22797.5366157871,0.0000000000,0.0000000000,190.4459349621,14222.5059810613,1574.8406855542,392.1189615809,21.2154238718,0.7982901054,124435.0757769623,71936.6540761291,0.6700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,67,23128.6341772168,0.0000000000,0.0000000000,190.4459349621,14412.9519160234,1593.6168538629,403.9113562820,21.5235437896,0.8098839855,127261.7235149494,74905.2310209602,0.6800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,68,23459.7317386464,0.0000000000,0.0000000000,190.4459349621,14603.3978509855,1612.3378770960,415.8784531269,21.8316637074,0.8214778657,130093.7341420639,77949.3424232528,0.6900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,69,23790.8293000761,0.0000000000,0.0000000000,190.4459349621,14793.8437859476,1631.0047129773,428.0202521154,22.1397836252,0.8330717458,132929.7307983393,81069.5058845602,0.7000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,70,24121.9268615058,0.0000000000,0.0000000000,190.4459349621,14984.2897209097,1649.6182891705,440.3367532477,22.4479035431,0.8446656260,135768.3254102316,84266.2171720341,0.7100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,71,24453.0244229354,0.0000000000,0.0000000000,190.4459349621,15174.7356558717,1668.1795046324,452.8279565238,22.7560234609,0.8562595061,138608.1190125390,87539.9500287714,0.7200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,72,24784.1219843651,0.0000000000,0.0000000000,190.4459349621,15365.1815908338,1686.6892308874,465.4938619435,23.0641433787,0.8678533863,141447.7020732035,90891.1559886991,0.7300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,73,25115.2195457947,0.0000000000,0.0000000000,190.4459349621,15555.6275257959,1705.1483132282,478.3344695070,23.3722632965,0.8794472664,144285.6548209303,94320.2641960376,0.7400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,74,25446.3171072244,0.0000000000,0.0000000000,190.4459349621,15746.0734607580,1723.5575718487,491.3497792141,23.6803832144,0.8910411466,147120.5475755643,97827.6812293837,0.7500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,75,25777.4146686541,0.0000000000,0.0000000000,190.4459349621,15936.5193957201,1741.9178029140,504.5397910650,23.9885031322,0.9026350267,149950.9410811604,101413.7909304520,0.7600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,76,26108.5122300837,0.0000000000,0.0000000000,190.4459349621,16126.9653306821,1760.2297795706,517.9045050597,24.2966230500,0.9142289069,152775.3868416822,105078.9542375147,0.7700000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,77,26439.6097915134,0.0000000000,0.0000000000,190.4459349621,16317.4112656442,1778.4942529019,531.4439211980,24.6047429678,0.9258227870,155592.4274592671,108823.5090235763,0.7800000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,78,26770.7073529430,0.0000000000,0.0000000000,190.4459349621,16507.8572006063,1796.7119528323,545.1580394801,24.9128628857,0.9374166672,158400.5969749915,112647.7699393200,0.7900000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,79,27101.8049143727,0.0000000000,0.0000000000,190.4459349621,16698.3031355684,1814.8835889833,559.0468599059,25.2209828035,0.9490105473,161198.4212120710,116552.0282608640,0.8000000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,80,27432.9024758023,0.0000000000,0.0000000000,190.4459349621,16888.7490705305,1833.0098514849,573.1103824754,25.5291027213,0.9606044275,163984.4181214309,120536.5517423606,0.8100000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,81,27764.0000372320,0.0000000000,0.0000000000,190.4459349621,17079.1950054926,1851.0914117442,587.3486071886,25.8372226391,0.9721983076,166757.0981295792,124601.5844734735,0.8200000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,82,28095.0975986617,0.0000000000,0.0000000000,190.4459349621,17269.6409404546,1869.1289231759,601.7615340456,26.1453425569,0.9837921878,169514.9644887165,128747.3467417669,0.8300000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,83,28426.1951600913,0.0000000000,0.0000000000,190.4459349621,17460.0868754167,1887.1230218948,616.3491630462,26.4534624748,0.9953860679,172256.5136290150,132974.0349000386,0.8400000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,84,28757.2927215210,0.0000000000,0.0000000000,190.4459349621,17650.5328103788,1905.0743273741,631.1114941906,26.7615823926,1.0069799481,174980.2355129994,137281.8212386292,0.8500000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
5,85,29088.3902829506,0.0000000000,0.0000000000,190.4459349621,17840.9787453409,1922.9834430715,646.0485274787,27.0697023104,1.0185738282,177684.6139919611,141670.8538627376,0.8600000000,0.0100000000,1.0000000000,100.0000000000,69856222899.8274993896
